id,title,author,text,label
,Social networks have been weaponized for the impeachment hearings,,The first hearing seemed to take place in at least two separate universes,1
,"Drop HDK from list of star campaigners, BJP urges EC",,The BJP on Wednesday filed a complaint before the Election Commission of India seeking that the name of former Chief Minister H.D. Kumaraswamy be dropped from the list of star campaigners.In its compl,1
,Ayodhya: Claims of social media surveillance false,,A message going viral on social media platform Facebook and instant-messaging application WhatsApp claims that new communication rules will come into place after the Ayodhya verdict.,1
,India's October services activity contracts for second straight month,,"Although the Nikkei/IHS Markit Services Purchasing Managers' Index rose to 49.2 last month from 48.7 in September, it remained below the 50-mark threshold separating contraction from growth on a monthly basis. A sub-index tracking demand showed new business b…",1
,Republicans used to ignore Trump’s resorts. Now they’re spending millions.,,"After Trump launched his presidential campaign, GOP spending at his businesses has soared.",1
,"Jamiat spurns 5 acres, may seek SC review",,"Jamiat Ulama-e-Hind (JuH), a key Muslim litigant in the Ayodhya title suit, has decided not to accept the 5-acre alternative land for building a mosque as mandated by the Supreme Court. After its working committee meeting in Delhi on Thursday, the Jamiat Ulam…",1
,"Normalcy restored in Jammu and Kashmir, says Amit Shah in Rajya Sabha",,"The internet too would be restored by local administration on the basis of their own assessment, says the Home Minister",1
,SC bench veered towards unanimity soon after hearings ended on October 16,,"CJI Ranjan Gogoi, CJI-designate S A Bobde and Justices D Y Chandrachud, Ashok Bhushan and S Abdul Nazeer sought to know from Union home secretary A K Bhalla and Intelligence Bureau chief Arvind Kumar on Thursday about the situation on the ground across the co…",1
,"Zaira Wasim Quits Acting As Islam Forbids It, Asks Malala To Do The Same",,"It is not quite unusual for celebrities to quit their path to fame midway. While some people quit acting because they want to start a family or focus on their own selves, Dangal girl Zaira Wasim has an unusual reason behind this not so quite unusual career step. Zaira Wasim has quit films and acting as she feels that her relationship with her religion is threatened due to regular featuring on media house covers and getting crores for it. Ironically enough, after her retirement announcement, she was quick to become the talk of the town, thus threatening her relationship with her religion all the more. Back in the ’90s, country’s heartthrob Mamata Kulkarni had also adopted the peaceful ways of Islam and quit acting to marry her gangster boyfriend. She was never to been seen again. Maybe because of a Burkha and not because of her gangster husband. Moving on. As per Islam, acting or featuring in films is prohibited and amounts to ‘Haraam’. In order to safeguard her regressive religious views (because there’s always one person doing that), Zaira Wasim decided to take a retirement from her acting career. Not only this, she has come out to encourage Malala Yousafzai, the notorious Nobel Price laureate to quit her acting career too and follow the path of Allah. Malala Yousafzai, the youngest Nobel laureate, with a half-paralysed face and no super-cool technology driven wheelchair like Stephen Hawking, managed to beat the latter and grab a Nobel Prize only for sheer acting. Given how Shahrukh and Salman Khan movies receive overwhelming openings in Pakistan, we’re not that surprised about her grabbing a Nobel Prize in acting. “She had delivered an actin sequence. How many times can an actor say that “I’ll take a bullet for this scene?” She literally took one!” said a member of the Nobel Prize Committee. Currently, it is not clear whether Malala has accepted Zaira Wasim’s offer or not, however, chances are there that Malala may continue her ‘act’ until she is rewarded the Inter-Galactic Peace Prize by some unwitting alien, too naive to see beyond method acting. More on this awaited.",0
,Insights into Editorial: India’s growth hinges on cooperative federalism,,"Insights into Editorial: India’s growth hinges on cooperative federalism Introduction: In the World Bank’s Ease of Doing Business index released last month, India ranked 63, an impressive jump from its lowly rank of 142 in 2014. Yet, there is anecdotal eviden…",1
,"Committed to improving tax regime, says Narendra Modi",,"Speaking at the Aditya Birla Group Golden Jubilee celebrations, Mr. Modi said, “We are committed to further improving it [tax regime]. We are now starting faceless tax assessment so that there is no scope for discretion or harassment”.",1
,Economy Deliberately Slowed Down To Divert Attention From The Kashmir Issue,,"The current economic slowdown is diverting attention from the core issues of Kashmir alleged the opposition leader Rahul Gandhi on Saturday.  Since the Union Budget was presented on 5th July, approximately Rs 13.7 lac crore has eroded from the Indian capital markets. People who invest in the stock market or have something to do with it are as a result paying no attention to the valley where additional 35000 paramilitary forces have been deployed.  Rahul Gandhi has blamed BJP of deliberately keeping the share market depressed so as to divert attention from what all is happening in Kashmir. He also alleged that Modi has asked big companies to downsize their employee strength so that no one notices India retaining PoK. “It’s a usual practice of BJP to do something un-important and outrageous to divert people’s attention from their failures. After losing the three states of Madhya Pradesh, Chattisgarh and Rajasthan, BJP won 2019 elections to divert people’s attention from the loss they made in these states!” said Rahul Gandhi in a press conference. Another opposition leader claimed that Chandrayaan 2 was an anticipatory attempt to divert attention from Ravish Kumar’s achievement of winning the Ramon Magsaysay Award.",0
